,language,url,query,documentation
3214,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src-gwt/org/opencms/gwt/client/ui/input/category/CmsCategoryTree.java#L425-L433,unzipping large files,Enables the category selection.<p>
3215,java,https://github.com/fedups/com.obdobion.algebrain/blob/d0adaa9fbbba907bdcf820961e9058b0d2b15a8a/src/main/java/com/obdobion/algebrain/Equ.java#L361-L440,unzipping large files,"<p>
initialize.
</p>

@throws java.lang.Exception if any."
3216,java,https://github.com/windup/windup/blob/6668f09e7f012d24a0b4212ada8809417225b2ad/utils/src/main/java/org/jboss/windup/util/ZipUtil.java#L39-L55,unzipping large files,Unzip a classpath resource using the given {@link Class} as the resource root path.
3217,java,https://github.com/demidenko05/beigesoft-webstore/blob/41ed2e2f1c640d37951d5fb235f26856008b87e1/src/main/java/org/beigesoft/webstore/persistable/CustomerGoodsSeen.java#L81-L87,unzipping large files,"<p>Setter for pGoods.</p>
@param pGoods reference"
3218,java,https://github.com/nakamura5akihito/six-util/blob/a6db388a345e220cea2b1fa6324d15c80c6278b6/src/main/java/jp/go/aist/six/util/core/persist/castor/OQL.java#L701-L718,unzipping large files,"NullBinding
is_undefiend(T.p)
is_defnied(T.p)"
3219,go,https://github.com/kubernetes/kubernetes/blob/6a8a3682919652ae668c389ed2f60efb770eed03/pkg/kubelet/server/portforward/httpstream.go#L303-L309,unzipping large files,// printError writes s to p.errorStream if p.errorStream has been set.
3220,java,https://github.com/demidenko05/beigesoft-accounting/blob/e6f423949008218ddd05953b078f1ea8805095c1/src/main/java/org/beigesoft/accounting/persistable/WarehouseRest.java#L112-L118,unzipping large files,"<p>Setter for warehouseSite.</p>
@param pWarehouseSite reference"
3221,java,https://github.com/demidenko05/beigesoft-webstore/blob/41ed2e2f1c640d37951d5fb235f26856008b87e1/src/main/java/org/beigesoft/webstore/persistable/GoodsSpecifics.java#L103-L110,unzipping large files,"<p>Setter for item.</p>
@param pItem reference"
3222,javascript,https://github.com/thinkkoa/think_lib/blob/1934e363fb931820c1cca746f34a7306084fa342/index.js#L317-L327,unzipping large files,"Checks if p is a file

@param {string} p
@returns {boolean}"
3223,java,https://github.com/demidenko05/beigesoft-webstore/blob/41ed2e2f1c640d37951d5fb235f26856008b87e1/src/main/java/org/beigesoft/webstore/persistable/I18nSpecificInList.java#L135-L141,unzipping large files,"<p>Setter for itemId.</p>
@param pItemId reference"
3224,java,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-autoscaling/src/main/java/com/amazonaws/services/autoscaling/model/DescribeMetricCollectionTypesResult.java#L48-L53,unzipping large files,"<p>
One or more metrics.
</p>

@return One or more metrics."
3225,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src-gwt/org/opencms/ade/sitemap/client/hoverbar/CmsHoverbarCreateGalleryButton.java#L97-L104,unzipping large files,Opens the new gallery dialog.<p>
3226,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/search/CmsSearchManager.java#L3227-L3243,unzipping large files,Shuts down the Solr core container.<p>
3227,go,https://github.com/minero/minero-go/blob/93368d43a80e4ef6ee2f0e65c84dd7bc7929135c/server/player/player.go#L85-L88,unzipping large files,// SendMessage sends a chat message to p.
3228,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/workplace/explorer/CmsExplorerTypeAccessFlushListener.java#L75-L83,unzipping large files,Installs this instance as an event listener.<p>
3229,php,https://github.com/ezsystems/ezpublish-legacy/blob/2493420f527fbc829a8d5bdda402e05d64a20db7/kernel/private/classes/clusterfilehandlers/ezdfsfilehandler.php#L1186-L1194,copying a file to a path,Copy file.
3230,python,https://github.com/ozak/georasters/blob/0612bd91bb2a2cb2f1d59ba89c1ff131dae27d70/georasters/georasters.py#L477-L480,copying a file to a path,Returns copy of itself
3231,go,https://github.com/pingcap/tidb/blob/b6218d415cf77bca6910057a7b391a379c287e59/types/json/binary.go#L116-L120,copying a file to a path,// Copy makes a copy of the BinaryJSON
3232,go,https://github.com/open-policy-agent/opa/blob/589105aff580587c1b27b87df7123105af3e212a/ast/term.go#L1199-L1205,copying a file to a path,// Copy returns a deep copy of s.
3233,go,https://github.com/naegelejd/go-acl/blob/f33f8615f62b73adb4e690a688a42dcf671ce6a4/entry.go#L35-L42,copying a file to a path,// Copy copies an Entry.
3234,ruby,https://github.com/rmagick/rmagick/blob/ef6688ed9d76bf123c2ea1a483eff8635051adb7/lib/rmagick_internal.rb#L1415-L1421,copying a file to a path,Make a deep copy
3235,ruby,https://github.com/loureirorg/ruby-safenet/blob/fe4c1a01f2a096ca978daae711928475c2183570/lib/safenet.rb#L502-L524,copying a file to a path,Move or copy a file
3236,python,https://github.com/apple/turicreate/blob/74514c3f99e25b46f22c6e02977fe3da69221c2e/deps/src/libxml2-2.9.1/python/libxml2.py#L5728-L5733,copying a file to a path,Do a copy of the dtd.
3237,python,https://github.com/thieman/dagobah/blob/e624180c2291034960302c9e0b818b65b5a7ee11/dagobah/core/core.py#L693-L706,copying a file to a path,Copy the DAG and validate
3238,python,https://github.com/ladybug-tools/ladybug/blob/c08b7308077a48d5612f644943f92d5b5dade583/ladybug/header.py#L105-L109,copying a file to a path,Return a copy of the header.
3239,go,https://github.com/revel/cmd/blob/149f9f992be9b0957fb1ffeda43c14a123ceb43a/revel/build.go#L102-L147,copying a file to a path,// Copy the files to the target
3240,ruby,https://github.com/jaymcgavren/zyps/blob/7fa9dc497abc30fe2d1a2a17e129628ffb0456fb/lib/zyps.rb#L85-L94,copying a file to a path,Make a deep copy.
3241,python,https://github.com/nerdvegas/rez/blob/1d3b846d53b5b5404edfe8ddb9083f9ceec8c5e7/src/rez/vendor/version/version.py#L297-L302,copying a file to a path,Returns a copy of the version.
3242,java,https://github.com/JodaOrg/joda-beans/blob/f07dbe42947150b23a173f35984c6ab33c5529bf/src/main/java/org/joda/beans/gen/PropertyData.java#L989-L1005,copying a file to a path,Resolves the copy generator.
3243,javascript,https://github.com/domvm/domvm/blob/e6ba38ec26cdbfe6c47e918ee73647f13ef1a45a/demos/playground/demos/scoreboard/scoreboard.js#L48-L55,copying a file to a path,makes a sorted copy
3244,go,https://github.com/hashicorp/nomad/blob/01c267b92b476a61fbdef49ba3c6b62a84509043/nomad/structs/structs.go#L6934-L6942,copying a file to a path,// Copy returns a copy of this Vault block.
3245,go,https://github.com/remind101/pkg/blob/6c8f1a7b080e58f5c69a857536d9989fc9356841/client/request/handlers.go#L49-L59,copying a file to a path,// Copy returns a copy of a Handlers instance.
3246,python,https://github.com/spyder-ide/spyder/blob/f76836ce1b924bcc4efd3f74f2960d26a4e528e0/spyder/plugins/explorer/widgets.py#L898-L914,copying a file to a path,Copy file(s)/folders(s) to clipboard.
3247,java,https://github.com/springfox/springfox/blob/e40e2d6f4b345ffa35cd5c0ca7a12589036acaf7/springfox-core/src/main/java/springfox/documentation/builders/ParameterBuilder.java#L68-L83,copying a file to a path,"Copy builder

@param other parameter to copy from
@return this"
3248,ruby,https://github.com/livingsocial/ganapati/blob/c583dfbbe12b417323e54aab3aa1ed80dc38f649/lib/ganapati/client.rb#L24-L33,copying a file to a path,copy local file to remote
3249,python,https://github.com/spyder-ide/spyder/blob/f76836ce1b924bcc4efd3f74f2960d26a4e528e0/spyder/plugins/variableexplorer/widgets/dataframeeditor.py#L1249-L1257,copying a file to a path,Return modified Dataframe -- this is *not* a copy
3250,javascript,https://github.com/tolokoban/ToloFrameWork/blob/730845a833a9660ebfdb60ad027ebaab5ac871b6/lib/boilerplate.preprocessor.js#L53-L67,copying a file to a path,Return a copy of `obj` after processing it.
3251,python,https://github.com/pmelchior/proxmin/blob/60e49d90c67c46329cc1d3b5c484951dc8bd2c3f/proxmin/utils.py#L147-L155,copying a file to a path,Store a copy of the variable in the history
3252,java,https://github.com/exoplatform/jcr/blob/3e7f9ee1b5683640d73a4316fb4b0ad5eac5b8a2/exo.jcr.component.core/src/main/java/org/exoplatform/services/jcr/impl/core/value/BinaryValue.java#L111-L146,copying a file to a path,Create editable ValueData copy.
3253,javascript,https://github.com/ax5ui/ax5ui-modal/blob/ef55851b88d119f56d6d8fc71b1f46b10e0ae756/dist/ax5modal.js#L114-L214,copying a file to a path,extended config copy cfg
3254,go,https://github.com/kubernetes/kubernetes/blob/6a8a3682919652ae668c389ed2f60efb770eed03/pkg/apis/core/v1/conversion.go#L361-L378,copying a file to a path,// +k8s:conversion-fn=copy-only
3255,python,https://github.com/vtkiorg/vtki/blob/5ccad7ae6d64a03e9594c9c7474c8aab3eb22dd1/vtki/common.py#L118-L125,copying a file to a path,set points without copying
3256,go,https://github.com/rs/xstats/blob/c67367528e160e557423e4d87059614d8c31a582/xstats.go#L136-L140,copying a file to a path,// Copy implements the Copier interface
3257,javascript,https://github.com/AndiDittrich/Node.fs-magic/blob/5e685a550fd956b5b422a0f21c359952e9be114b/lib/bulkCopy.js#L7-L24,copying a file to a path,copy a set of files simultanous
3258,java,https://github.com/apache/incubator-atlas/blob/e0d2cdc27c32742ebecd24db4cca62dc04dcdf4b/graphdb/common/src/main/java/org/apache/atlas/repository/graphdb/titan/query/expr/AndCondition.java#L63-L67,copying a file to a path,"Makes a copy of this AndExpr.

@return"
3259,python,https://github.com/ladybug-tools/ladybug/blob/c08b7308077a48d5612f644943f92d5b5dade583/ladybug/analysisperiod.py#L377-L381,copying a file to a path,Return a copy of the analysis period.
3260,go,https://github.com/hyperledger/fabric/blob/49f496925df1e66198d7ec794849536c9f8b104b/common/policies/inquire/compare.go#L176-L182,copying a file to a path,// Clone returns a copy of this ComparablePrincipalSet
3261,java,https://github.com/bitcoinj/bitcoinj/blob/9cf13d29315014ed59cf4fc5944e5f227e8df9a6/core/src/main/java/org/bitcoinj/protocols/channels/StoredPaymentChannelClientStates.java#L187-L194,copying a file to a path,Get a copy of all {@link StoredClientChannel}s
3262,php,https://github.com/bpocallaghan/titan/blob/37b41844ac9257c9c4253a0bcc983e03933934cf/app/Commands/PublishCommand.php#L260-L277,copying a file to a path,"Copy the events files
Copy all events, listeners and notifications"
3263,go,https://github.com/hashicorp/terraform/blob/133d3d79714077d8009e35759ac7dad18522e6b6/plans/dynamic_value.go#L88-L96,copying a file to a path,// Copy produces a copy of the receiver with a distinct backing array.
3264,python,https://github.com/MisterY/gnucash-portfolio/blob/bfaad8345a5479d1cd111acee1939e25c2a638c2/gnucash_portfolio/lib/settings.py#L117-L127,copying a file to a path,Copy the settings template into the user's directory
3265,python,https://github.com/MisterY/asset-allocation/blob/72239aa20762cda67c091f27b86e65d61bf3b613/asset_allocation/config.py#L75-L88,copying a file to a path,Copy the config template into user's directory
3266,javascript,https://github.com/AndiDittrich/Node.fs-magic/blob/5e685a550fd956b5b422a0f21c359952e9be114b/lib/copy.js#L5-L11,copying a file to a path,copy source file to destination (override it)
3267,python,https://github.com/kennethreitz/xerox/blob/c34d2fb03ff892b31016173c520e784e86cc2d70/xerox/win.py#L15-L23,copying a file to a path,Copy given string into system clipboard.
3268,java,https://github.com/lucee/Lucee/blob/29b153fc4e126e5edb97da937f2ee2e231b87593/core/src/main/java/lucee/runtime/extension/RHExtension.java#L237-L253,copying a file to a path,copy the file to extension dir if it is not already there
3269,python,https://github.com/mabuchilab/QNET/blob/cc20d26dad78691d34c67173e5cd67dcac94208a/src/qnet/algebra/toolbox/equation.py#L93-L98,copying a file to a path,Return a copy of the equation with a new `tag`
3270,go,https://github.com/uber-go/dosa/blob/18f7766015f97d726635fc75b21c93ec270e5ac5/entity.go#L159-L165,copying a file to a path,// Clone returns a deep copy of ColumnDefinition
3271,java,https://github.com/timewalker74/ffmq/blob/638773ee29a4a5f9c6119ed74ad14ac9c46382b3/core/src/main/java/net/timewalker/ffmq4/common/message/MessageTools.java#L46-L63,copying a file to a path,Create an internal copy of the message if necessary
3272,ruby,https://github.com/couchrest/couchrest/blob/cdd3ad30b9fa9aad5464cb4647c18c198b2c48d9/lib/couchrest/rest_api.rb#L42-L46,copying a file to a path,Send a COPY request to the URI provided.
3273,go,https://github.com/kubernetes/kops/blob/06b81aeae67d8ad440828a31247c74a46bccf04d/nodeup/pkg/model/manifests.go#L37-L67,copying a file to a path,// Build creates tasks for copying the manifests
3274,javascript,https://github.com/patternfly/patternfly-ng/blob/06e46d70834d90ef275ddf85bd5e311410c8c943/gulpfile.js#L143-L148,copying a file to a path,"CSS
 Copy CSS to dist/css"
3275,python,https://github.com/ironfroggy/django-better-cache/blob/5350e8c646cef1c1ca74eab176f856ddd9eaf5c3/bettercache/objects.py#L179-L183,copying a file to a path,Deleting any existing copy of this object from the cache.
3276,go,https://github.com/keybase/client/blob/b352622cd8cc94798cfacbcb56ada203c18e519e/go/libkb/passphrase_stream.go#L136-L146,copying a file to a path,// Clone a passphrase stream and return a copy.
3277,javascript,https://github.com/firebase/firebase-js-sdk/blob/491598a499813dacc23724de5e237ec220cc560e/packages/auth/demo/public/script.js#L1279-L1285,copying a file to a path,Copy current user of auth to tempAuth.
3278,java,https://github.com/dita-ot/dita-ot/blob/ea776b3c60c03d9f033b6f7ea072349e49dbcdd2/src/main/java/org/dita/dost/module/GenMapAndTopicListModule.java#L849-L857,copying a file to a path,Filter copy-to where target is used directly.
3279,php,https://github.com/eghojansu/moe/blob/f58ec75a3116d1a572782256e2b38bb9aab95e3c/src/AbstractModel.php#L681-L687,get the description of a http status code,Get all
3280,python,https://github.com/Genida/django-meerkat/blob/486502a75bb0800266db785fd32717d8c0eb8deb/src/meerkat/logs/boxes.py#L68-L100,get the description of a http status code,Get the context.
3281,python,https://github.com/ultrabug/py3status/blob/4c105f1b44f7384ca4f7da5f821a47e468c7dee2/py3status/modules/kdeconnector.py#L169-L181,get the description of a http status code,Get the battery
3282,python,https://github.com/happyleavesaoc/python-snapcast/blob/9b3c483358677327c7fd6d0666bf474c19d87f19/snapcast/client/__init__.py#L31-L34,get the description of a http status code,Get MAC.
3283,python,https://github.com/UCL-INGI/INGInious/blob/cbda9a9c7f2b8e8eb1e6d7d51f0d18092086300c/inginious/frontend/pages/preferences/bindings.py#L15-L20,get the description of a http status code,GET request
3284,python,https://github.com/facelessuser/soupsieve/blob/24859cc3e756ebf46b75547d49c6b4a7bf35ee82/soupsieve/css_match.py#L1340-L1352,get the description of a http status code,Get comments.
3285,go,https://github.com/shkh/lastfm-go/blob/29483feae85788de18215fcfdf60ff6deeff19e4/lastfm/util.go#L217-L255,get the description of a http status code,"/////////////
// GET API //
/////////////"
3286,python,https://github.com/facelessuser/soupsieve/blob/24859cc3e756ebf46b75547d49c6b4a7bf35ee82/setup.py#L22-L31,get the description of a http status code,Get the dependencies.
